work_year,job_title,job_category,salary_currency,salary,salary_in_usd,employee_residence,experience_level,employment_type,work_setting,company_location,company_size
2023,Machine Learning Engineer,Machine Learning and AI,USD,300000,300000,United States,Mid-level,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,200000,200000,United States,Mid-level,Full-time,In-person,United States,M
2023,Applied Scientist,Data Science and Research,USD,230000,230000,United States,Senior,Full-time,Remote,United States,M
2023,Applied Scientist,Data Science and Research,USD,196000,196000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,192000,192000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,164000,164000,United States,Senior,Full-time,Remote,United States,M
2023,Data Science Lead,Data Science and Research,USD,225000,225000,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Science Lead,Data Science and Research,USD,152700,152700,United States,Mid-level,Full-time,In-person,United States,M
2023,Applied Scientist,Data Science and Research,USD,192000,192000,United States,Senior,Full-time,Remote,United States,M
2023,Applied Scientist,Data Science and Research,USD,164000,164000,United States,Senior,Full-time,Remote,United States,M
2023,Data Manager,Leadership and Management,USD,115500,115500,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Manager,Leadership and Management,USD,73500,73500,United States,Mid-level,Full-time,In-person,United States,M
2023,AI Scientist,Machine Learning and AI,EUR,60000,64781,Germany,Senior,Full-time,Hybrid,Germany,L
2023,Data Engineer,Data Engineering,USD,160000,160000,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,140000,140000,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,139152,139152,United States,Mid-level,Full-time,In-person,United States,L
2023,Data Engineer,Data Engineering,USD,82452,82452,United States,Mid-level,Full-time,In-person,United States,L
2023,Decision Scientist,Data Science and Research,USD,204500,204500,United States,Senior,Full-time,In-person,United States,M
2023,Decision Scientist,Data Science and Research,USD,142200,142200,United States,Senior,Full-time,In-person,United States,M
2023,Data Strategist,Data Architecture and Modeling,USD,85000,85000,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Strategist,Data Architecture and Modeling,USD,65000,65000,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,139000,139000,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,85700,85700,United States,Senior,Full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,248100,248100,United States,Senior,Full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,145900,145900,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,200000,200000,United States,Executive,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,145000,145000,United States,Executive,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,230000,230000,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,184000,184000,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,269500,269500,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,166600,166600,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,295500,295500,United States,Executive,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,165200,165200,United States,Executive,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,226600,226600,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,140100,140100,United States,Senior,Full-time,In-person,United States,M
2023,ML Engineer,Machine Learning and AI,USD,235000,235000,United States,Mid-level,Full-time,In-person,United States,M
2023,ML Engineer,Machine Learning and AI,USD,135000,135000,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,110000,110000,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,75000,75000,United States,Mid-level,Full-time,In-person,United States,M
2023,Analytics Engineer,Leadership and Management,USD,180000,180000,United States,Senior,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,USD,144000,144000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,GBP,40000,49216,United Kingdom,Mid-level,Full-time,Remote,United Kingdom,M
2023,Data Engineer,Data Engineering,GBP,35000,43064,United Kingdom,Mid-level,Full-time,Remote,United Kingdom,M
2023,Data Analyst,Data Analysis,USD,65000,65000,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,55000,55000,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Manager,Leadership and Management,USD,160667,160667,United States,Senior,Full-time,In-person,United States,M
2023,Data Manager,Leadership and Management,USD,130000,130000,United States,Senior,Full-time,In-person,United States,M
2023,MLOps Engineer,Machine Learning and AI,BRL,140400,27568,Brazil,Mid-level,Full-time,Remote,Brazil,L
2023,Data Analyst,Data Analysis,USD,169000,169000,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,110600,110600,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,225500,225500,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,139400,139400,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,304200,304200,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,173800,173800,United States,Senior,Full-time,In-person,United States,M
2023,Data Science Lead,Data Science and Research,USD,191765,191765,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Science Lead,Data Science and Research,USD,134326,134326,United States,Mid-level,Full-time,In-person,United States,M
2023,Analytics Engineer,Leadership and Management,USD,173000,173000,United States,Senior,Full-time,In-person,United States,M
2023,Analytics Engineer,Leadership and Management,USD,160000,160000,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,258384,258384,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,153100,153100,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,135000,135000,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,70000,70000,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,168000,168000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,130000,130000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,146200,146200,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,116960,116960,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,226700,226700,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,133300,133300,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,370000,370000,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,245000,245000,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,208450,208450,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,151600,151600,United States,Senior,Full-time,In-person,United States,M
2023,Data Specialist,Data Management and Strategy,USD,111600,111600,United States,Senior,Full-time,In-person,United States,M
2023,Data Specialist,Data Management and Strategy,USD,72000,72000,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,359170,359170,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,295490,295490,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,90000,90000,United States,Entry-level,Full-time,Hybrid,Canada,L
2023,Analytics Engineer,Leadership and Management,USD,90000,90000,United States,Mid-level,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,USD,84000,84000,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,110000,110000,France,Mid-level,Full-time,Remote,France,M
2023,Data Engineer,Data Engineering,USD,90000,90000,France,Mid-level,Full-time,Remote,France,M
2023,Data Engineer,Data Engineering,USD,110000,110000,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,70000,70000,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,EUR,45000,48585,Spain,Senior,Full-time,In-person,Spain,M
2023,Data Scientist,Data Science and Research,EUR,36000,38868,Spain,Senior,Full-time,In-person,Spain,M
2023,Data Engineer,Data Engineering,USD,90000,90000,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,75000,75000,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,253000,253000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,162000,162000,United States,Senior,Full-time,Remote,United States,M
2023,Data Integration Specialist,Data Management and Strategy,USD,115000,115000,Canada,Entry-level,Full-time,In-person,Canada,M
2023,Data Integration Specialist,Data Management and Strategy,USD,85000,85000,Canada,Entry-level,Full-time,In-person,Canada,M
2023,Data Scientist,Data Science and Research,USD,164000,164000,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,130000,130000,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,359170,359170,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,295490,295490,United States,Senior,Full-time,In-person,United States,M
2023,Data Science Consultant,Data Science and Research,USD,145900,145900,United States,Senior,Full-time,In-person,United States,M
2023,Data Science Consultant,Data Science and Research,USD,128100,128100,United States,Senior,Full-time,In-person,United States,M
2023,Business Intelligence Analyst,BI and Visualization,USD,127000,127000,United States,Senior,Full-time,Remote,United States,M
2023,Business Intelligence Analyst,BI and Visualization,USD,95000,95000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,94600,94600,United States,Entry-level,Full-time,In-person,United States,M
